run_name,k,prompt_dropout,weight_decay,epochs,lr,num_beams,no_repeat_ngram_size,length_penalty,score_mode,BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-L,CIDEr,METEOR,SPICE,SPIDEr,predictions_path,metrics_path
top4_pd0_wd0.01_ep12_lr5e-05,4,0,0.01,12,5e-05,1,3,0.8,with_java,0.4824225167012942,0.29285940625389995,0.17279011766445732,0.095115616,0.33962147324509223,0.30350501662419177,0.1813776557520274,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/predictions/test_preds_nb1_nrngram3_lp0.8.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/metrics/metrics_with_java_nb1_nrngram3_lp0.8.json
top4_pd0_wd0.01_ep12_lr5e-05,4,0,0.01,12,5e-05,1,3,1,with_java,0.4824225167012942,0.29285940625389995,0.17279011766445732,0.095115616,0.33962147324509223,0.30350501662419177,0.1813776557520274,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/predictions/test_preds_nb1_nrngram3_lp1.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/metrics/metrics_with_java_nb1_nrngram3_lp1.json
top4_pd0_wd0.01_ep12_lr5e-05,4,0,0.01,12,5e-05,3,0,0.8,with_java,0.4740583554376155,0.2906698819466567,0.17484932987209953,0.096507908,0.3362914133804257,0.307504913,0.18533671533958807,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/predictions/test_preds_nb3_nrngram0_lp0.8.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/metrics/metrics_with_java_nb3_nrngram0_lp0.8.json
top4_pd0_wd0.01_ep12_lr5e-05,4,0,0.01,12,5e-05,3,0,1,with_java,0.4729017292281239,0.2901699972601728,0.17455926413014541,0.096621836,0.3366627434841566,0.308353305,0.18576050113850706,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/predictions/test_preds_nb3_nrngram0_lp1.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/metrics/metrics_with_java_nb3_nrngram0_lp1.json
top4_pd0_wd0.01_ep12_lr5e-05,4,0,0.01,12,5e-05,3,3,0.8,with_java,0.4785026737967402,0.29343127638272337,0.1760482644543849,0.09611617,0.33628264268998953,0.30710636094097327,0.1856280764503489,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/predictions/test_preds_nb3_nrngram3_lp0.8.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/metrics/metrics_with_java_nb3_nrngram3_lp0.8.json
top4_pd0_wd0.01_ep12_lr5e-05,4,0,0.01,12,5e-05,3,3,1,with_java,0.4774899129326314,0.2934834784138562,0.1762785577355384,0.096663568,0.336724152,0.3084998763900928,0.1863424583086524,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/predictions/test_preds_nb3_nrngram3_lp1.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0_wd0.01_ep12_lr5e-05/metrics/metrics_with_java_nb3_nrngram3_lp1.json
top4_pd0.25_wd0_ep12_lr5e-05,4,0.25,0,12,5e-05,1,0,0.8,with_java,0.46165129924555093,0.28103405176857127,0.16726338248759895,0.093989226,0.3357464799404656,0.2957500051166252,0.1791394844286194,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/predictions/test_preds_nb1_nrngram0_lp0.8.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/metrics/metrics_with_java_nb1_nrngram0_lp0.8.json
top4_pd0.25_wd0_ep12_lr5e-05,4,0.25,0,12,5e-05,1,0,1,with_java,0.46165129924555093,0.28103405176857127,0.16726338248759895,0.093989226,0.3357464799404656,0.2957500051166252,0.1791394844286194,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/predictions/test_preds_nb1_nrngram0_lp1.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/metrics/metrics_with_java_nb1_nrngram0_lp1.json
top4_pd0.25_wd0_ep12_lr5e-05,4,0.25,0,12,5e-05,1,3,0.8,with_java,0.47843347639479844,0.2922743771582093,0.17532183587203956,0.0990752,0.3377424806070728,0.29909991139406883,0.1813105213218054,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/predictions/test_preds_nb1_nrngram3_lp0.8.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/metrics/metrics_with_java_nb1_nrngram3_lp0.8.json
top4_pd0.25_wd0_ep12_lr5e-05,4,0.25,0,12,5e-05,1,3,1,with_java,0.47843347639479844,0.2922743771582093,0.17532183587203956,0.0990752,0.3377424806070728,0.29909991139406883,0.1813105213218054,,,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/predictions/test_preds_nb1_nrngram3_lp1.json,/home/hice1/hgupta312/scratch/audiocaps_runs_newprompt_stpstrings_new-eos-bos_ext-runs_2/top4_pd0.25_wd0_ep12_lr5e-05/metrics/metrics_with_java_nb1_nrngram3_lp1.json
